Unnamed: 0,OBJECTID,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstPKW,IstKrad,IstGkfz,IstFuss,IstSonstige,lat,lon,alone,not_alone,UTYP2,weekend
4684,207073,11,10,7,3,5,3,0,0,1,0,0,0,0,52.56505656940112,13.412964046200187,0,1,2,1
4685,207075,11,11,7,3,0,3,0,0,1,0,0,0,0,52.46951517680883,13.463029047789068,0,1,2,1
4686,207077,11,8,3,3,5,2,0,1,1,0,0,0,0,52.51874055843178,13.433083990155875,0,1,2,0
4687,207082,11,7,6,3,0,2,0,1,0,0,0,0,1,52.5020609756721,13.353276900311489,0,1,2,0
4688,207083,11,13,6,3,1,5,0,0,1,0,0,0,0,52.50654817787236,13.30232115494214,0,1,5,0
4689,207084,11,9,3,3,5,3,0,1,1,0,0,0,0,52.492308897756345,13.39088639145535,0,1,2,0
4690,207086,11,19,6,3,4,2,2,0,1,0,0,0,0,52.455772328562496,13.577164792198,0,1,2,0
4691,207088,11,8,6,3,0,2,0,1,0,0,0,0,1,52.49298276374606,13.38798819337848,0,1,2,0
4692,207092,11,9,6,3,0,1,0,1,0,0,0,0,0,52.51807705820249,13.432946152355347,1,0,1,0
4693,207095,11,9,6,3,5,3,0,1,1,0,0,0,0,52.483920884497394,13.331498166034349,0,1,2,0
4694,207099,11,15,2,3,0,5,0,0,1,0,0,0,0,52.53480902187352,13.397372481156259,0,1,5,0
4695,207102,11,18,3,3,5,3,2,1,1,0,0,0,0,52.41458564998071,13.347904924347475,0,1,2,0
4696,207110,11,8,6,3,1,5,0,1,1,0,0,0,0,52.549796508832635,13.450602328224267,0,1,5,0
4697,207114,11,7,2,2,0,1,0,1,0,0,0,0,0,52.425175878244495,13.574694489956508,1,0,1,0
4698,207126,11,7,6,3,1,5,1,1,1,0,0,0,0,52.51191598870614,13.332660704526775,0,1,5,0
4699,207127,11,13,6,3,2,6,0,0,1,0,0,0,0,52.500636565665616,13.30655948923614,0,1,6,0
4700,207128,11,14,3,3,0,4,0,1,0,0,0,1,0,52.45801456848621,13.436297377480226,0,1,4,0
4701,207129,11,1,6,3,0,1,2,0,0,0,0,0,0,52.50149763238076,13.318251060540176,1,0,1,0
4702,207130,11,12,6,3,4,6,0,0,1,0,0,0,0,52.5280039425296,13.19505372735948,0,0,6,0
4703,207145,11,16,2,3,5,2,1,0,1,0,0,0,0,52.53800194835067,13.185128485782233,0,1,2,0
4704,207146,11,17,6,3,3,6,2,0,1,0,0,0,0,52.55090391343546,13.38435206669409,0,1,6,0
4705,207148,11,17,3,3,3,6,2,0,0,0,0,0,1,52.49904980956296,13.367746825126062,0,1,6,0
4706,207150,11,8,6,3,0,2,0,0,1,0,0,0,0,52.46468322700765,13.432886370757013,0,1,2,0
4707,207151,11,18,5,3,1,5,2,0,1,0,0,0,0,52.46972892579057,13.343862954129374,0,1,5,0
4708,207157,11,21,5,3,1,5,2,0,1,0,0,0,0,52.47804331222106,13.425959805981126,0,1,5,0
4709,207163,11,19,5,3,0,1,2,0,0,0,0,0,0,52.486529134822646,13.446514287274582,1,0,1,0
4710,207166,11,13,1,3,5,2,0,1,1,0,0,0,0,52.51300160865834,13.46393565723231,0,1,2,1
4711,207167,11,10,2,3,5,7,0,0,1,0,0,0,0,52.51080874380826,13.291573349223633,0,1,7,0
4712,207168,11,13,5,2,6,4,0,0,0,0,0,1,0,52.42394013557661,13.503619087492535,0,1,4,0
4713,207174,11,9,3,3,5,2,0,1,1,0,0,0,0,52.49261308338662,13.3796778047104,0,1,2,0
4714,207175,11,19,5,3,5,7,2,0,1,0,0,0,0,52.4903230463081,13.34498374733597,0,1,7,0
4715,207177,11,10,5,3,6,4,0,0,0,0,0,1,0,52.494323113469896,13.309212617238595,0,1,4,0
4716,207178,11,18,5,3,1,5,2,0,1,0,0,0,0,52.52103806937619,13.459105038792956,0,1,5,0
4717,207180,11,10,5,3,5,3,0,0,1,0,0,0,0,52.552296462950345,13.410691514064426,0,1,2,0
4718,207183,11,9,5,3,5,2,0,0,1,0,0,0,0,52.46036009283634,13.154648288664124,0,1,2,0
4719,207187,11,8,5,3,0,2,0,0,1,0,0,0,0,52.52823248002849,13.343198738762393,0,1,2,0
4720,207193,11,17,5,3,5,2,2,0,1,0,0,0,0,52.53982642690651,13.183180679487956,0,1,2,0
4721,207194,11,7,5,2,1,5,0,0,1,0,0,0,0,52.481021867629565,13.426628932931493,0,1,5,0
4722,207195,11,7,5,3,5,3,1,0,1,0,0,0,0,52.5336447218066,13.194512232457022,0,1,2,0
4723,207199,11,9,1,3,5,3,0,1,0,0,0,0,1,52.433799233533,13.543532933866658,0,1,2,1
4724,207201,11,16,5,3,5,2,2,0,1,0,0,0,0,52.55587610198156,13.47864204322432,0,1,2,0
4725,207203,11,16,5,3,5,2,2,0,1,0,0,0,0,52.48267104528733,13.559985303501612,0,1,2,0
4726,207204,11,7,3,3,5,3,1,1,1,0,0,0,0,52.438852036396725,13.55088720461232,0,1,2,0
4727,207206,11,9,1,3,6,7,0,1,0,0,0,1,0,52.506363958905105,13.255493603919358,0,1,7,1
4728,207209,11,14,2,2,6,4,1,0,0,0,0,1,0,52.43379867175231,13.259873012742062,0,1,4,0
4729,207211,11,13,2,3,6,4,0,1,0,0,0,1,0,52.519283098246525,13.299752887621812,0,1,4,0
4730,207212,11,16,5,3,3,7,2,0,1,0,0,0,0,52.502005066800066,13.445971474177327,0,1,7,0
4731,207213,11,8,2,3,5,2,0,1,0,0,1,0,0,52.52661173587786,13.485317516974053,0,1,2,0
4732,207215,11,19,3,3,0,2,2,1,1,0,0,0,0,52.495109687764426,13.301470438679464,0,1,2,0
4733,207226,11,1,5,3,6,4,2,0,0,0,0,1,0,52.501816984981296,13.419677327770426,0,1,4,0
4734,207231,11,13,1,2,0,1,0,1,0,0,0,0,0,52.501995847229395,13.475388056298435,1,0,1,1
4735,207232,11,13,3,3,5,2,0,1,1,0,0,0,0,52.55713266124323,13.365722399277086,0,1,2,0
4736,207233,11,22,4,3,0,7,2,0,0,0,0,0,0,52.49837390343573,13.434911573057327,1,0,7,0
4737,207234,11,22,1,3,5,2,2,0,1,0,0,0,0,52.466696402531106,13.338554282998762,0,1,2,1
4738,207235,11,21,4,2,0,1,2,0,0,0,0,0,0,52.54865575816967,13.508371178365163,1,0,1,0
4739,207238,11,21,4,3,1,5,2,0,1,0,0,0,0,52.48684358044417,13.428360756056087,0,1,5,0
4740,207240,11,12,3,2,0,1,0,1,0,0,0,0,0,52.484525408737966,13.359484278517954,1,0,1,0
4741,207242,11,18,4,3,6,4,2,0,0,0,0,1,0,52.44435638596029,13.295023206497525,0,1,4,0
4742,207253,11,15,4,3,2,6,1,0,1,0,0,0,0,52.4863233241723,13.45766134831745,0,1,6,0
4743,207256,11,7,4,3,2,6,0,1,1,0,0,0,0,52.520106815176774,13.34719709465641,0,1,6,0
4744,207257,11,15,1,3,0,3,0,0,1,0,0,0,0,52.440478383636815,13.55509304257424,0,1,2,1
4745,207258,11,19,2,3,0,3,2,0,0,0,0,0,0,52.510109819380425,13.307574855406285,1,0,2,0
4746,207261,11,7,4,3,5,3,0,1,1,0,0,0,0,52.464602627321064,13.305241542399482,0,1,2,0
4747,207262,11,7,4,3,5,3,0,0,1,0,0,0,0,52.47353860413629,13.322071045491896,0,1,2,0
4748,207265,11,7,4,2,5,2,0,0,0,0,0,0,0,52.49350940619965,13.490115416962553,1,0,2,0
4749,207266,11,7,4,3,5,7,0,0,1,0,0,0,0,52.48090873563695,13.314005956428867,0,1,7,0
4750,207267,11,23,7,3,1,5,2,0,1,0,0,0,0,52.55323574874525,13.38656971242032,0,1,5,1
4751,207270,11,7,2,3,6,4,0,0,0,0,0,1,0,52.44773654669468,13.50553384330205,0,1,4,0
4752,207273,11,17,3,3,5,2,2,1,1,0,0,0,0,52.538532454143976,13.18242703363364,0,1,2,0
4753,207279,11,12,4,2,5,2,0,0,1,0,0,0,0,52.51639553438718,13.380822255364707,0,1,2,0
4754,207283,11,10,2,3,1,5,0,0,1,0,0,0,0,52.50319558776887,13.314897093867405,0,1,5,0
4755,207290,11,10,4,3,5,7,0,0,1,0,0,0,0,52.52277041378919,13.380736852691095,0,1,7,0
4756,207291,11,10,4,3,5,2,0,0,0,0,0,0,0,52.526217693175965,13.297266015764663,1,0,2,0
4757,207295,11,8,4,3,5,2,0,0,1,0,0,0,0,52.511879638874035,13.402454644813547,0,1,2,0
4758,207296,11,8,4,3,5,7,0,0,1,0,0,0,0,52.51875726264954,13.302241411909735,0,1,7,0
4759,207302,11,5,4,3,2,2,2,1,1,0,0,0,0,52.489193081521215,13.450609746930606,0,1,2,0
4760,207303,11,10,4,3,3,6,0,0,1,0,0,0,0,52.50122775924821,13.42803346766641,0,1,6,0
4761,207305,11,8,4,2,0,1,0,1,0,0,0,0,0,52.47741024999411,13.32048765788148,1,0,1,0
4762,207306,11,7,3,3,5,3,0,1,1,0,0,0,0,52.607044268689,13.291424153251484,0,1,2,0
4763,207308,11,21,3,3,5,3,0,0,0,0,0,0,1,52.532262149072075,13.614377037272073,0,1,2,0
4764,207309,11,18,1,2,5,2,2,1,1,0,0,0,0,52.525664725042546,13.540128109616447,0,1,2,1
4765,207310,11,18,2,3,2,2,2,1,1,0,0,0,0,52.5228128413014,13.499550244181659,0,1,2,0
4766,207311,11,9,3,3,0,3,0,0,1,0,0,0,0,52.50280545558606,13.475313777787305,0,1,2,0
4767,207312,11,8,2,3,5,3,0,0,1,0,0,0,0,52.52626327328787,13.3935437096431,0,1,2,0
4768,207316,11,18,3,3,5,2,2,0,0,0,0,0,1,52.52739685948314,13.211763172248721,0,1,2,0
4769,207319,11,18,3,3,5,2,2,0,0,1,0,0,0,52.50318366945011,13.350110564530885,0,1,2,0
4770,207324,11,15,3,3,3,6,1,1,1,0,0,0,0,52.53950350758375,13.205965659487946,0,0,6,0
4771,207325,11,17,5,3,4,7,2,0,0,0,0,0,0,52.42930414733736,13.322103268927028,1,0,7,0
4772,207327,11,8,4,3,5,2,0,0,1,0,0,0,0,52.492507787520246,13.416939043699205,0,1,2,0
4773,207328,11,20,1,3,5,2,2,0,1,0,0,0,0,52.5333855158387,13.38760571458633,0,1,2,1
4774,207330,11,12,1,2,5,2,0,0,1,0,0,0,0,52.473421485781,13.299713212049177,0,1,2,1
4775,207331,11,10,4,3,2,6,0,0,0,0,0,0,1,52.49854766590826,13.490407157540306,0,1,6,0
4776,207333,11,7,4,3,5,2,0,0,1,0,0,0,0,52.5298160227744,13.380388917148617,0,1,2,0
4777,207344,11,18,1,3,1,5,2,1,1,0,0,0,0,52.48724072081489,13.427243526483268,0,1,5,1
4778,207347,11,18,1,3,2,2,2,1,1,0,0,0,0,52.55385952852261,13.414770234189167,0,1,2,1
4779,207349,11,20,3,3,1,5,2,0,1,0,0,0,0,52.532466387611635,13.396843971020855,0,1,5,0
4780,207351,11,3,7,2,3,6,2,0,0,0,0,0,1,52.48956649950149,13.349803865621753,0,1,6,1
4781,207355,11,7,7,3,5,3,1,0,1,0,0,0,0,52.437666273335715,13.5267727099861,0,1,2,1
4782,207359,11,19,4,3,2,2,2,1,1,0,0,0,0,52.50780085965701,13.377708901613323,0,1,2,0
4783,207360,11,12,7,3,1,5,0,0,1,0,0,0,1,52.49045502226776,13.314667526559123,0,1,5,1
4784,207363,11,11,7,3,5,2,0,0,1,0,0,0,0,52.51978915022001,13.299665849399329,0,1,2,1
4785,207369,11,9,4,3,2,6,0,0,1,0,0,0,0,52.53725164067657,13.422791744715946,0,0,6,0
4786,207371,11,21,3,3,5,2,2,0,1,0,0,0,0,52.49386040641263,13.403453392950018,0,1,2,0
4787,207373,11,20,7,3,5,3,2,0,1,0,0,0,0,52.56699382650305,13.410231464009195,0,1,2,1
4788,207380,11,16,5,3,5,3,2,0,1,0,0,0,0,52.45594119047253,13.332316842759885,0,1,2,0
4789,207386,11,13,6,3,4,6,0,0,1,0,0,0,0,52.51239515248211,13.259419101758342,0,1,6,0
4790,207391,11,19,6,3,5,3,2,0,1,0,0,0,0,52.503785983210925,13.410288366030164,0,1,2,0
4791,207396,11,8,6,3,1,5,0,0,1,0,0,0,0,52.56576175348396,13.39907434282524,0,1,5,0
4792,207397,11,17,3,3,1,5,2,0,1,0,0,0,0,52.51086298434797,13.462413331869257,0,1,5,0
4793,207399,11,14,6,3,5,3,0,0,0,0,0,0,1,52.51206457342757,13.472792640791614,0,1,2,0
4794,207401,11,8,3,3,3,6,0,0,0,0,1,0,0,52.52289183895696,13.49923768298738,0,1,6,0
4795,207402,11,20,4,2,0,1,2,1,0,0,0,0,0,52.53631528405345,13.293710837067875,1,0,1,0
4796,207404,11,16,6,3,1,5,2,0,1,0,0,0,1,52.56450744835541,13.32606256883569,0,1,5,0
4797,207408,11,7,3,3,5,2,1,0,1,0,0,0,0,52.446489446818745,13.514124078839107,0,1,2,0
4798,207409,11,8,6,3,1,5,0,0,1,0,0,0,0,52.515198266581976,13.404201665711946,0,1,5,0
4799,207413,11,21,3,3,5,2,2,0,1,0,0,0,0,52.487669919128685,13.42559232965715,0,1,2,0
4800,207414,11,11,6,3,5,3,0,0,1,0,0,0,0,52.55006664407735,13.368202807675107,0,1,2,0
4801,207416,11,15,6,3,4,6,0,0,1,0,0,0,0,52.493087444447916,13.321896936778623,0,0,6,0
4802,207417,11,17,4,3,5,2,2,0,1,0,0,0,0,52.48504524711213,13.373265721497193,0,1,2,0
4803,207422,11,10,6,3,0,2,0,1,0,1,0,0,0,52.53255931437394,13.350677363180163,0,1,2,0
4804,207423,11,16,3,3,6,4,1,0,0,0,0,1,0,52.521864459410104,13.322214002155672,0,1,4,0
4805,207425,11,13,3,3,1,5,0,0,1,0,0,0,0,52.50581582011848,13.321148524013314,0,1,5,0
4806,207429,11,8,6,3,5,2,0,0,0,0,0,0,1,52.51040194246873,13.38988816873885,0,1,2,0
4807,207431,11,8,6,3,2,2,0,0,1,0,0,0,0,52.48385717414318,13.32032808230304,0,1,2,0
4808,207433,11,7,6,2,3,2,0,0,1,0,0,0,0,52.55984522223978,13.42241645321141,0,1,2,0
4809,207435,11,12,3,3,5,3,0,0,1,0,0,0,0,52.51287390144355,13.285252461952386,0,1,2,0
4810,207436,11,7,6,3,0,2,0,0,1,0,0,0,0,52.52898402282532,13.565840045034097,0,1,2,0
4811,207437,11,11,3,3,5,7,0,0,1,0,0,0,0,52.51124671956503,13.39170669783178,0,1,7,0
4812,207438,11,13,5,3,5,3,0,0,0,0,0,0,1,52.486579133894864,13.42911060351157,0,1,2,0
4813,207439,11,18,5,3,1,5,2,0,1,0,0,0,0,52.476919134332064,13.332760491523445,0,1,5,0
4814,207440,11,10,3,3,3,6,0,0,1,0,0,0,0,52.49836621628477,13.395780767937493,0,1,6,0
4815,207441,11,18,5,3,5,3,2,0,1,0,0,0,0,52.5184037790804,13.400936670949587,0,1,2,0
4816,207442,11,8,3,3,5,2,0,0,1,0,0,0,0,52.52727862749384,13.330321161486454,0,1,2,0
4817,207443,11,17,5,3,0,1,2,0,0,0,0,0,0,52.5136134418035,13.310773983747547,1,0,1,0
4818,207446,11,16,5,3,5,2,1,0,1,0,0,0,0,52.41282832973653,13.35960690327842,0,1,2,0
4819,207447,11,8,3,3,4,6,0,0,1,0,0,0,0,52.52523398367717,13.298830484812155,0,1,6,0
4820,207448,11,15,5,3,5,3,0,0,0,0,0,0,1,52.52078903243947,13.415387559650338,0,1,2,0
4821,207450,11,9,5,2,1,5,0,0,1,0,0,0,1,52.528595932438186,13.45688875074602,0,1,5,0
4822,207452,11,19,2,3,5,2,2,0,1,0,0,0,0,52.47031745926569,13.330346919199867,0,1,2,0
4823,207455,11,17,5,3,5,2,1,0,1,0,0,0,0,52.53208878198903,13.343481261263314,0,1,2,0
4824,207458,11,19,4,3,5,7,2,0,1,0,0,0,0,52.4810079797269,13.436215627195075,0,1,7,0
4825,207460,11,19,2,3,6,4,2,1,0,0,0,1,0,52.49561466576327,13.549770616302373,0,1,4,0
4826,207465,11,12,5,3,1,5,0,0,1,0,0,0,0,52.48382133623005,13.376828146412068,0,1,5,0
4827,207466,11,12,5,3,5,3,0,0,1,0,0,0,0,52.519060647718184,13.301168708724052,0,1,2,0
4828,207469,11,7,6,3,5,2,0,0,0,0,1,0,0,52.499181555039215,13.422455883370366,0,1,2,0
4829,207473,11,12,5,3,1,5,0,0,1,0,0,0,0,52.49867109088184,13.2995321580319,0,1,5,0
4830,207475,11,11,5,3,0,7,0,0,1,0,0,0,0,52.42780857665697,13.572833789765037,0,1,7,0
4831,207480,11,9,5,3,5,3,0,0,1,0,0,0,0,52.50698203108611,13.398203495421354,0,1,2,0
4832,207483,11,8,5,3,1,5,0,0,1,0,0,0,0,52.501529555864536,13.337613853632819,0,1,5,0
4833,207484,11,19,5,3,2,6,2,0,1,0,0,0,0,52.485864415409225,13.344974386741345,0,1,6,0
4834,207485,11,8,5,3,5,2,0,0,1,0,0,0,0,52.50212434356255,13.449330498610857,0,1,2,0
4835,207487,11,8,5,3,0,2,0,0,0,0,0,0,1,52.45913148938735,13.348744669796481,0,1,2,0
4836,207489,11,7,5,3,5,3,0,1,1,0,0,0,0,52.40259071195371,13.573615227660936,0,1,2,0
4837,207490,11,14,2,3,5,2,0,1,1,0,0,0,0,52.58756143432309,13.427469156125698,0,1,2,0
4838,207491,11,6,5,3,2,3,1,0,1,0,0,0,0,52.49140571673256,13.396446465884805,0,1,2,0
4839,207492,11,13,2,2,0,1,0,1,0,0,0,0,0,52.52388295190846,13.416855274366865,1,0,1,0
4840,207496,11,13,2,3,5,3,0,1,1,0,0,0,0,52.422979344606546,13.357268084612027,0,1,2,0
4841,207497,11,17,5,3,6,7,2,0,0,0,0,1,0,52.630195070905074,13.277849874455324,0,1,7,0
4842,207499,11,13,2,3,5,2,0,1,1,0,0,0,0,52.59549927352882,13.333196239860804,0,1,2,0
4843,207505,11,8,5,3,5,3,0,0,1,0,0,0,0,52.456348887973874,13.329594747935493,0,1,2,0
4844,207506,11,19,4,3,3,6,2,0,1,0,0,0,0,52.49722225659837,13.465241731309558,0,1,6,0
4845,207508,11,7,4,3,0,6,2,0,0,0,0,0,1,52.536036100591275,13.37602820089266,0,1,6,0
4846,207509,11,19,4,3,1,5,2,1,1,0,0,0,0,52.5001909328673,13.336222467914212,0,1,5,0
4847,207516,11,8,4,3,1,5,0,0,1,0,0,0,0,52.46049428184207,13.46953271675224,0,1,5,0
4848,207517,11,17,4,3,5,3,2,0,1,0,0,0,0,52.54099974433514,13.425027150872047,0,1,2,0
4849,207520,11,18,4,3,0,1,2,1,0,0,0,0,0,52.470113743637256,13.558785750670305,1,0,1,0
4850,207521,11,16,4,3,5,3,1,0,0,0,0,0,1,52.52764120492362,13.389096485527725,0,1,2,0
4851,207523,11,15,4,2,5,3,0,0,1,0,0,0,0,52.407666235475396,13.377882231007154,0,1,2,0
4852,207525,11,14,4,3,5,3,0,0,1,0,0,0,0,52.49344978726243,13.353455819006074,0,1,2,0
4853,207526,11,8,2,2,0,3,0,0,0,0,0,0,1,52.43985129734132,13.300335392988806,0,1,2,0
4854,207531,11,15,4,3,5,7,1,1,1,0,0,0,0,52.497261996995675,13.466622466983845,0,1,7,0
4855,207532,11,17,4,3,5,7,1,0,1,0,0,0,0,52.51946008221241,13.397725025704124,0,1,7,0
4856,207533,11,9,2,3,5,2,0,1,0,0,0,0,1,52.53070632917166,13.418930949280677,0,1,2,0
4857,207534,11,12,4,3,1,5,0,0,0,0,0,0,1,52.51650454817814,13.398378503745407,0,1,5,0
4858,207538,11,17,2,3,2,6,2,0,1,0,0,0,0,52.48720179259023,13.330548134586707,0,1,6,0
4859,207539,11,18,5,3,1,5,2,0,1,0,0,0,0,52.408745509161186,13.302762223975675,0,1,5,0
4860,207540,11,6,4,3,1,5,1,0,1,0,0,0,0,52.53397243867862,13.353488353557394,0,1,5,0
4861,207543,11,17,4,3,5,2,2,0,1,0,0,0,0,52.48903921003679,13.527573354908053,0,1,2,0
4862,207545,11,7,2,3,5,3,1,0,1,0,0,0,0,52.426778945943525,13.505962349566055,0,1,2,0
4863,207547,11,11,4,3,5,3,0,0,1,0,0,0,0,52.49309360490185,13.421920050748088,0,1,2,0
4864,207548,11,7,2,3,5,3,1,0,1,0,0,0,0,52.48441504989722,13.603140101288528,0,1,2,0
4865,207550,11,17,2,3,6,4,2,0,0,0,0,1,1,52.46837264664686,13.430036989188785,0,1,4,0
4866,207552,11,10,4,3,5,5,0,1,1,0,0,0,0,52.50480929570792,13.412079345678649,0,1,5,0
4867,207554,11,9,4,3,5,3,0,1,1,0,0,0,0,52.495297596798935,13.365926334686847,0,1,2,0
4868,207565,11,8,4,3,0,7,0,1,1,0,0,0,0,52.54462107109241,13.340495382008154,0,1,7,0
4869,207569,11,9,4,2,5,3,0,1,0,1,0,0,0,52.456010468132106,13.558461393871145,0,1,2,0
4870,207571,11,8,4,2,5,2,0,1,1,0,0,0,0,52.538361344261425,13.214133012753608,0,1,2,0
4871,207577,11,7,5,3,4,6,0,0,1,0,0,0,0,52.58108230552739,13.39976293615751,0,1,6,0
4872,207578,11,15,4,3,0,2,0,1,1,0,0,0,0,52.516248316492145,13.310554477226894,0,1,2,0
4873,207579,11,19,4,3,6,7,2,0,0,0,0,1,0,52.546678749137534,13.370817174091995,0,1,7,0
4874,207580,11,0,2,2,6,4,2,1,0,0,0,1,0,52.52737650862014,13.415856575281785,0,1,4,0
4875,207581,11,21,4,3,1,5,2,0,1,0,0,0,0,52.48945049327587,13.391398567546663,0,1,5,0
4876,207582,11,22,4,3,5,2,2,0,1,0,0,0,0,52.46101206723024,13.419025359854569,0,1,2,0
4877,207585,11,9,6,3,6,4,0,0,0,0,0,1,0,52.55984173510708,13.459925973838098,0,1,4,0
4878,207591,11,6,3,3,0,2,2,0,1,0,0,0,0,52.45713591235238,13.578152380388081,0,1,2,0
4879,207592,11,17,3,3,0,7,2,1,0,0,0,0,0,52.498279387121116,13.39907441721453,1,0,7,0
4880,207597,11,15,2,3,5,2,0,1,1,0,0,0,0,52.543112143455154,13.15773518914156,0,1,2,0
4881,207599,11,20,5,3,2,6,2,0,1,0,0,0,0,52.51191814261985,13.386468023750027,0,1,6,0
4882,207600,11,21,3,3,5,3,2,1,1,0,0,0,0,52.53121404002089,13.408822582282856,0,1,2,0
4883,207610,12,21,2,3,1,5,2,0,1,0,0,0,1,52.522169302436026,13.387940636066794,0,1,5,0
4884,207611,11,12,4,3,5,3,0,0,1,0,0,0,0,52.56337314158857,13.513390053937574,0,1,2,0
4885,207615,11,14,4,3,3,6,0,0,1,0,0,0,0,52.5317665813584,13.415846921268802,0,1,6,0
4886,207623,11,18,4,3,3,6,2,0,1,0,0,0,0,52.51379359614256,13.498117231774694,0,1,6,0
4887,207624,12,17,2,3,5,2,2,1,1,0,0,0,0,52.475763785378895,13.48735571831018,0,1,2,0
4888,207626,12,9,2,3,5,3,0,1,1,0,0,0,0,52.5163390260102,13.310547046825194,0,1,2,0
4889,207629,12,8,2,3,5,3,1,1,1,0,0,0,0,52.46010108957646,13.37639864132443,0,1,2,0
4890,207630,11,17,4,3,5,3,2,0,1,0,0,0,0,52.49542061291481,13.331173603761961,0,1,2,0
4891,207635,12,7,2,3,5,3,1,1,1,0,0,0,0,52.435068337745854,13.348562253955786,0,1,2,0
4892,207636,12,7,2,3,5,3,1,1,1,0,0,0,0,52.43765147795642,13.526746972560847,0,1,2,0
4893,207638,12,7,2,2,5,3,1,1,1,0,0,0,0,52.4156418988317,13.406108599667993,0,1,2,0
4894,207642,12,11,2,2,5,3,0,1,1,0,0,0,0,52.55535279486161,13.361030571156435,0,1,2,0
4895,207644,11,10,4,3,2,2,0,0,1,0,0,0,0,52.50588390537733,13.319955496397972,0,1,2,0
4896,207647,11,10,4,2,2,2,0,0,1,0,0,0,0,52.573357059414136,13.229092017423177,0,1,2,0
4897,207648,12,5,2,2,0,1,2,1,0,0,0,0,0,52.53255007825634,13.398491918125938,1,0,1,0
4898,207652,11,9,4,3,5,3,0,0,1,0,0,0,0,52.4380072446016,13.543713695077901,0,1,2,0
4899,207653,12,19,1,3,5,2,2,1,1,0,0,0,0,52.55629110741411,13.484569165368091,0,1,2,1
4900,207663,11,18,4,3,2,2,2,0,1,0,0,0,0,52.53107879868604,13.375729572490414,0,1,2,0
4901,207664,11,8,4,3,5,3,0,0,1,0,0,0,0,52.410676221862296,13.508380500580948,0,1,2,0
4902,207670,12,13,1,3,5,2,0,0,1,0,0,0,0,52.5124796097765,13.452413088709989,0,1,2,1
4903,207671,11,6,4,3,5,2,2,0,1,0,0,0,0,52.56794176285484,13.427547798890073,0,1,2,0
4904,207673,11,14,4,3,5,2,0,0,1,0,0,0,0,52.4895144215528,13.405846784629489,0,1,2,0
4905,207681,11,15,4,2,6,4,0,0,0,0,0,1,0,52.531249769574025,13.41207336200294,0,1,4,0
4906,207683,11,15,4,3,5,3,0,0,1,0,0,0,0,52.49962678728949,13.458213563527556,0,1,2,0
4907,207685,11,14,4,3,3,6,0,0,1,0,0,0,0,52.503534779195604,13.300598983235965,0,1,6,0
4908,207686,12,15,1,3,1,5,1,1,1,0,0,0,1,52.53264617984831,13.388576624825928,0,1,5,1
4909,207687,11,7,4,3,0,7,0,0,1,0,0,0,0,52.54973963652292,13.386303774905741,0,1,7,0
4910,207689,11,14,3,3,0,4,0,0,0,0,0,1,0,52.54856881776039,13.34877494870363,0,1,4,0
4911,207692,12,13,1,2,1,5,1,1,1,0,0,0,0,52.502677523955406,13.388020695711115,0,1,5,1
4912,207696,11,15,3,3,0,1,0,0,0,0,0,0,0,52.49525197761435,13.397568883436476,1,0,1,0
4913,207705,11,9,3,3,3,2,0,0,1,0,0,0,0,52.46325039493451,13.336423932072842,0,1,2,0
4914,207708,11,17,3,3,5,3,2,0,1,0,0,0,0,52.54600416761386,13.395129536420765,0,1,2,0
4915,207711,11,9,3,3,5,3,0,0,1,0,0,0,0,52.50480805800435,13.343022677119524,0,1,2,0
4916,207714,11,8,3,3,2,2,0,0,1,0,0,0,0,52.53702420792782,13.505424338079159,0,1,2,0
4917,207716,11,8,3,2,5,3,0,0,0,0,0,0,0,52.510125361541434,13.430222118993633,1,0,2,0
4918,207720,11,7,3,3,5,3,0,0,1,0,0,0,0,52.41663482384632,13.409759858156571,0,1,2,0
4919,207723,11,7,4,3,5,3,1,0,1,0,0,0,0,52.576258006615284,13.51876052223291,0,1,2,0
4920,207726,11,7,3,2,5,3,1,0,1,0,0,0,0,52.52552918011914,13.30374157673348,0,1,2,0
4921,207727,11,6,3,3,5,3,2,1,1,0,0,0,0,52.5481106877976,13.47779252887595,0,1,2,0
4922,207729,11,6,3,3,1,5,2,0,1,0,0,0,0,52.51351368125107,13.61218879918501,0,1,5,0
4923,207732,12,2,7,3,3,6,2,0,1,0,0,0,0,52.499822861511625,13.418239799556792,0,1,6,1
4924,207734,11,20,3,3,2,6,2,0,1,0,0,0,0,52.4997454463506,13.424831644421115,0,0,6,0
4925,207738,12,15,7,3,0,2,0,1,1,0,0,0,0,52.509499549891565,13.289508550698216,0,1,2,1
4926,207742,11,8,2,2,1,5,0,0,1,0,0,0,1,52.456278001767856,13.301293251851115,0,1,5,0
4927,207743,11,22,6,3,5,2,2,1,1,0,0,0,0,52.493870007796296,13.402834602044795,0,1,2,0
4928,207744,11,22,2,3,1,5,2,0,1,0,0,0,0,52.568425817640104,13.367844124741184,0,1,5,0
4929,207746,11,19,2,3,6,4,2,0,0,0,0,1,0,52.47620229230317,13.332742745853492,0,1,4,0
4930,207749,11,14,4,3,5,3,0,0,1,0,0,0,0,52.49839571149257,13.33437905074328,0,1,2,0
